Collection_Num,BirdID,Sex,AgeY,AgeClass,BirthFPID,U_PlateID,RTL,Technician,Terr,FPID,mum,dad,MAC,PAC,BrF,BrM
2514,5334,1,2.454794521,A,90,8_38,1.29,1,50.1,105,0,0,0,0,1401,1877
2515,5334,1,4.361643836,A,90,8_38,0.83,1,50.1,122,0,0,0,0,1401,1877
2516,5319,0,5.350684932,A,90,7_28,0.72,1,46,125,4868,1886,2.876712329,6.632876712,4868,1886
2517,5319,0,2.876712329,A,90,7_20,0.98,1,48,112,4868,1886,2.876712329,6.632876712,4868,1886
2518,5323,0,1.457534247,A,90,7_30,0.52,1,87,104,3002,1581,5.197260274,8.852054795,3002,1581
2519,5324,0,0.328767123,OFL,90,3_86,0.98,2,92.1,92,3002,1581,5.197260274,8.852054795,3002,1581
2520,5324,0,0.98630137,A,90,7_38,0.82,1,101,103,3002,1581,5.197260274,8.852054795,3002,1581
2521,5323,0,0.328767123,OFL,90,3_86,0.97,2,92.1,92,3002,1581,5.197260274,8.852054795,3002,1581
2522,5323,0,2.471232877,A,90,7_44,0.77,1,87,105,3002,1581,5.197260274,8.852054795,3002,1581
2523,5281,1,0.038356164,CH,90,8_8,0.47,1,94,90,3451,1801,3.720547945,6.057534247,3451,1801
2524,5517,0,1.679452055,A,92,9_2,0.87,1,1.1,105,5267,4829,1.846575342,3.506849315,5267,2960
